,account_wide,achievement_id,achievement_name,category_id,category_name,criteria_id,criteria_name,next_id,next_name
1201,0.0,12856.0,The First Rule of Dueler's Guild,15283.0,World,68032,,12857,Trial by Combat
1202,0.0,12857.0,Trial by Combat,15283.0,World,68034,,12858,Slugfest
1203,0.0,12858.0,Slugfest,15283.0,World,68029,,12860,Contender
1204,0.0,12859.0,Prize Fighter,15283.0,World,68036,,,
1205,1.0,1286.0,Outland Raider,168.0,Dungeons & Raids,4385,,,
1206,0.0,12860.0,Contender,15283.0,World,68038,,12863,Dueling Master
1207,1.0,12861.0,Master of Duels,15283.0,World,68040,,,
1208,0.0,12862.0,Thirty Six and Two,15283.0,World,68043,,,
1209,0.0,12863.0,Dueling Master,15283.0,World,68057,,,
1210,1.0,12864.0,80 Exalted Reputations,201.0,Reputation,75708,,12865,90 Exalted Reputations
1211,1.0,12865.0,90 Exalted Reputations,201.0,Reputation,75534,,12866,100 Exalted Reputations
1212,1.0,12866.0,100 Exalted Reputations,201.0,Reputation,72237,,,
1213,0.0,12867.0,Azeroth at War: The Barrens,15308.0,War Effort,68067,,,
1214,0.0,12869.0,Azeroth at War: After Lordaeron,15308.0,War Effort,68221,,,
1215,1.0,1287.0,Outland Dungeon Hero,168.0,Dungeons & Raids,863,,,
1216,0.0,12870.0,Azeroth at War: Kalimdor on Fire,15308.0,War Effort,68082,,,
1217,0.0,12872.0,The Dirty Five,15308.0,War Effort,68084,,,
1218,0.0,12873.0,War is Hell,15308.0,War Effort,68085,,,
1219,0.0,12874.0,An Eventful Battle,15308.0,War Effort,68088,,,
1220,0.0,12876.0,Strike Fast,15308.0,War Effort,68092,,,
1221,0.0,12877.0,Strike Hard,15308.0,War Effort,68093,,12876,Strike Fast
1222,0.0,12878.0,Leader of Troops,15308.0,War Effort,68094,,,
1223,0.0,12879.0,Tour of War,15308.0,War Effort,68095,,,
1224,1.0,1288.0,Northrend Dungeonmaster,168.0,Dungeons & Raids,4616,,,
1225,0.0,12881.0,War is Hell,15308.0,War Effort,68089,,,
1226,0.0,12884.0,Leader of Troops,15308.0,War Effort,68116,,,
1227,0.0,12886.0,Tour of War,15308.0,War Effort,68142,,,
1228,0.0,12888.0,Strike Hard,15308.0,War Effort,68162,,12889,Strike Fast
1229,0.0,12889.0,Strike Fast,15308.0,War Effort,68170,,,
1230,1.0,1289.0,Northrend Dungeon Hero,168.0,Dungeons & Raids,6169,,,
1231,0.0,12891.0,A Nation United,15284.0,Battle for Azeroth,68178,,,
1232,1.0,12893.0,Honor Level 5,15266.0,Honor,68017,,12894,Honor Level 10
1233,1.0,12894.0,Honor Level 10,15266.0,Honor,68201,,12895,Honor Level 15
1234,1.0,12895.0,Honor Level 15,15266.0,Honor,68203,,12900,Honor Level 20
1235,0.0,12896.0,Azeroth at War: The Barrens,15308.0,War Effort,68081,,,
1236,0.0,12898.0,Azeroth at War: After Lordaeron,15308.0,War Effort,68235,,,
1237,0.0,12899.0,Azeroth at War: Kalimdor on Fire,15308.0,War Effort,68249,,,
1238,0.0,129.0,Outland Fisherman,171.0,Fishing,3667,,,
1239,1.0,12900.0,Honor Level 20,15266.0,Honor,68277,,12901,Honor Level 25
1240,1.0,12901.0,Honor Level 25,15266.0,Honor,68279,,12902,Honor Level 30
1241,1.0,12902.0,Honor Level 30,15266.0,Honor,68281,,12903,Honor Level 40
1242,1.0,12903.0,Honor Level 40,15266.0,Honor,68283,,12904,Honor Level 50
1243,1.0,12904.0,Honor Level 50,15266.0,Honor,68285,,12905,Honor Level 60
1244,1.0,12905.0,Honor Level 60,15266.0,Honor,68287,,12906,Honor Level 70
1245,1.0,12906.0,Honor Level 70,15266.0,Honor,68289,,12907,Honor Level 80
1246,1.0,12907.0,Honor Level 80,15266.0,Honor,68291,,12908,Honor Level 90
1247,1.0,12908.0,Honor Level 90,15266.0,Honor,68293,,12909,Honor Level 100
1248,1.0,12909.0,Honor Level 100,15266.0,Honor,68295,,12910,Honor Level 125
1249,0.0,1291.0,Lonely?,187.0,Love is in the Air,454,,,
1250,1.0,12910.0,Honor Level 125,15266.0,Honor,68297,,12911,Honor Level 150
1251,1.0,12911.0,Honor Level 150,15266.0,Honor,68299,,12912,Honor Level 175
1252,1.0,12912.0,Honor Level 175,15266.0,Honor,68301,,12913,Honor Level 200
1253,1.0,12913.0,Honor Level 200,15266.0,Honor,68303,,12914,Honor Level 250
1254,1.0,12914.0,Honor Level 250,15266.0,Honor,68305,,12915,Honor Level 300
1255,1.0,12915.0,Honor Level 300,15266.0,Honor,68307,,12916,Honor Level 400
1256,1.0,12916.0,Honor Level 400,15266.0,Honor,68309,,12917,Honor Level 500
1257,1.0,12917.0,Honor Level 500,15266.0,Honor,68311,,,
1258,0.0,12918.0,Have a Heart,15417.0,Heart of Azeroth,68313,,,
1259,0.0,1292.0,Yellow Brewfest Stein,15274.0,Events,132,,,
1260,0.0,12927.0,Polished Pet Charmer,15117.0,Pet Battles,68333,,,
1261,0.0,1293.0,Blue Brewfest Stein,15274.0,Events,8093,,,
1262,1.0,12930.0,Battle Safari,15118.0,Collect,68335,,,
1263,1.0,12931.0,No Stable Big Enough,15248.0,Mounts,68371,,12934,A Horde of Hoofbeats
1264,1.0,12932.0,No Stable Big Enough,15248.0,Mounts,68373,,12933,A Horde of Hoofbeats
1265,1.0,12933.0,A Horde of Hoofbeats,15248.0,Mounts,68377,,,
1266,1.0,12934.0,A Horde of Hoofbeats,15248.0,Mounts,68375,,,
1267,1.0,12936.0,Battle on Zandalar and Kul Tiras,15119.0,Battle,68379,,,
1268,0.0,12937.0,Elevator Music,15286.0,Battle Raid,68995,,,
1269,0.0,12938.0,Parental Controls,15286.0,Battle Raid,70707,,,
1270,0.0,12939.0,Adventurer of Tiragarde Sound,15298.0,Battle for Azeroth,69151,,,
1271,0.0,12940.0,Adventurer of Stormsong Valley,15298.0,Battle for Azeroth,69075,,,
1272,0.0,12941.0,Adventurer of Drustvar,15298.0,Battle for Azeroth,69039,,,
1273,0.0,12942.0,Adventurer of Nazmir,15298.0,Battle for Azeroth,68699,,,
1274,0.0,12943.0,Adventurer of Vol'dun,15298.0,Battle for Azeroth,68906,,,
1275,0.0,12944.0,Adventurer of Zuldazar,15298.0,Battle for Azeroth,69198,,,
1276,0.0,12945.0,Dread Gladiator: Battle for Azeroth Season 1,15270.0,Player vs. Player,,,,
1277,1.0,12947.0,Azerothian Diplomat,15305.0,Battle for Azeroth,69624,,,
1278,0.0,12948.0,Talanji's Expedition,15305.0,Battle for Azeroth,70668,,,
1279,0.0,12949.0,The Voldunai,15305.0,Battle for Azeroth,70670,,,
1280,0.0,1295.0,Crashin' & Thrashin',156.0,Winter Veil,4683,,,
1281,0.0,12950.0,Zandalari Empire,15305.0,Battle for Azeroth,70672,,,
1282,0.0,12951.0,Proudmoore Admiralty,15305.0,Battle for Azeroth,70674,,,
1283,0.0,12952.0,Order of Embers,15305.0,Battle for Azeroth,70678,,,
1284,0.0,12953.0,Storm's Wake,15305.0,Battle for Azeroth,70676,,,
1285,0.0,12954.0,Champion of the 7th Legion,15305.0,Battle for Azeroth,68964,,,
1286,0.0,12955.0,Champions of Azeroth,15305.0,Battle for Azeroth,70680,,,
1287,0.0,12956.0,Tortollan Seekers,15305.0,Battle for Azeroth,70682,,,
1288,0.0,12957.0,Champion of the Honorbound,15305.0,Battle for Azeroth,68966,,,
1289,1.0,12958.0,Master of Minions,15118.0,Collect,68422,,,
1290,0.0,12959.0,Challenger: Battle for Azeroth Season 1,15270.0,Player vs. Player,70732,,,
1291,0.0,1296.0,Watch Him Die,14806.0,Lich King Dungeon,4444,,,
1292,0.0,12960.0,Rival: Battle for Azeroth Season 1,15270.0,Player vs. Player,70740,,,
1293,0.0,12961.0,Gladiator: Battle for Azeroth Season 1,15270.0,Player vs. Player,68994,,,
1294,0.0,12962.0,Duelist: Battle for Azeroth Season 1,15270.0,Player vs. Player,70736,,,
1295,0.0,12963.0,Hero of the Alliance: Dread,15270.0,Player vs. Player,,,,
1296,0.0,12964.0,Hero of the Horde: Dread,15270.0,Player vs. Player,,,,
1297,0.0,1297.0,Hadronox Denied,14806.0,Lich King Dungeon,10726,,,
1298,1.0,12988.0,Battle for Azeroth Explorer,97.0,Exploration,68480,,,
1299,1.0,12989.0,"Battle for Azeroth Pathfinder, Part One",15298.0,Battle for Azeroth,68499,,,
1300,1.0,12990.0,Catchin' Some Rays,171.0,Fishing,68507,,,
1301,1.0,12991.0,"New Mog, G'huun This?",15259.0,Appearances,68509,,,
1302,1.0,12992.0,Pet Emporium,15118.0,Collect,68513,,12958,Master of Minions
1303,1.0,12993.0,Don't Warfront Me,15259.0,Appearances,68511,,,
1304,0.0,12995.0,Treasures of Drustvar,15298.0,Battle for Azeroth,69016,,,
1305,1.0,12996.0,Toybox Tycoon,15247.0,Toy Box,68526,,,
1306,0.0,12997.0,The Pride of Kul Tiras,15284.0,Battle for Azeroth,68524,,,
1307,0.0,12998.0,That Sweete Booty,15285.0,Battle Dungeon,70748,,,
1308,0.0,12999.0,Mythic: Freehold Guild Run,15299.0,Battle Dungeon,68528,,,
1309,0.0,13.0,Level 80,92.0,Character,2262,,4826,Level 85
1310,0.0,130.0,Northrend Fisherman,171.0,Fishing,2380,,,
1311,0.0,13000.0,Mythic: Waycrest Manor Guild Run,15299.0,Battle Dungeon,68530,,,
1312,0.0,13001.0,Mythic: Shrine of the Storm Guild Run,15299.0,Battle Dungeon,68532,,,
1313,0.0,13002.0,Mythic: Atal'Dazar Guild Run,15299.0,Battle Dungeon,68534,,,
1314,0.0,13003.0,Mythic: Underrot Guild Run,15299.0,Battle Dungeon,68536,,,
1315,0.0,13004.0,Mythic: The Temple of Sethraliss Guild Run,15299.0,Battle Dungeon,68538,,,
1316,0.0,13005.0,Mythic: Tol Dagor Guild Run,15299.0,Battle Dungeon,68540,,,
1317,0.0,13006.0,Mythic: The MOTHERLODE!! Guild Run,15299.0,Battle Dungeon,68542,,,
1318,0.0,13007.0,Siege of Boralus Guild Run,15299.0,Battle Dungeon,68544,,,
1319,0.0,13008.0,Kings' Rest Guild Run,15299.0,Battle Dungeon,68546,,,
1320,0.0,13009.0,Adept Sandfisher,15284.0,Battle for Azeroth,68548,,,
1321,0.0,13010.0,Mythic: G'huun Guild Run,15300.0,Battle Raid,68554,,,
1322,0.0,13011.0,Scourge of Zem'lan,15284.0,Battle for Azeroth,68556,,,
1323,0.0,13014.0,Vorrik's Champion,15284.0,Battle for Azeroth,68573,,,
1324,0.0,13016.0,Scavenger of the Sands,15298.0,Battle for Azeroth,68558,,,
1325,0.0,13017.0,Champion of the Vulpera,15284.0,Battle for Azeroth,68577,,,
1326,0.0,13018.0,Dune Rider,15298.0,Battle for Azeroth,68591,,,
1327,0.0,13020.0,Bow to Your Masters,15284.0,Battle for Azeroth,68758,,,
1328,0.0,13021.0,A Most Efficient Apocalypse,15284.0,Battle for Azeroth,68950,,,
1329,0.0,13022.0,Revenge is Best Served Speedily,15284.0,Battle for Azeroth,68952,,,
1330,0.0,13023.0,It's Really Getting Out of Hand,15284.0,Battle for Azeroth,68686,,,
1331,0.0,13024.0,"Carved in Stone, Written in Blood",15298.0,Battle for Azeroth,68596,,,
1332,0.0,13025.0,Zandalari Spycatcher,15284.0,Battle for Azeroth,68970,,,
1333,0.0,13026.0,7th Legion Spycatcher,15284.0,Battle for Azeroth,68972,,,
1334,0.0,13027.0,Mushroom Harvest,15298.0,Battle for Azeroth,68629,,,
1335,0.0,13028.0,Hoppin' Sad,15298.0,Battle for Azeroth,68896,,,
1336,0.0,13029.0,Eating Out of the Palm of My Tiny Hand,15298.0,Battle for Azeroth,68623,,,
1337,0.0,13030.0,How to Ptrain Your Pterrordax,15284.0,Battle for Azeroth,69089,,13573,How to Ptrain Your Pterrordax
1338,0.0,13035.0,By de Power of de Loa!,15284.0,Battle for Azeroth,68850,,,
1339,0.0,13036.0,A Loa of a Tale,15298.0,Battle for Azeroth,68849,,,
1340,0.0,13038.0,Raptari Rider,15284.0,Battle for Azeroth,69509,,,
1341,0.0,13039.0,Paku'ai,15284.0,Battle for Azeroth,69507,,,
1342,0.0,13041.0,"Hungry, Hungry Ranishu",15284.0,Battle for Azeroth,68684,,,
1343,0.0,13042.0,About To Break,15284.0,Battle for Azeroth,68810,,,
1344,0.0,13045.0,Every Day I'm Truffling,15284.0,Battle for Azeroth,68799,,,
1345,0.0,13046.0,These Hills Sing,15284.0,Battle for Azeroth,68797,,,
1346,0.0,13047.0,Clever Use of Mechanical Explosives,15284.0,Battle for Azeroth,68795,,,
1347,0.0,13048.0,Life Finds a Way... To Die!,15284.0,Battle for Azeroth,68879,,,
1348,0.0,13049.0,The Long Con,15284.0,Battle for Azeroth,68986,,,
1349,0.0,13050.0,Bless the Rains Down in Freehold,15284.0,Battle for Azeroth,68981,,,
1350,0.0,13051.0,Legends of the Tidesages,15298.0,Battle for Azeroth,68669,,,
1351,0.0,13053.0,Deadliest Cache,15284.0,Battle for Azeroth,68661,,,
1352,0.0,13054.0,Sabertron Assemble,15284.0,Battle for Azeroth,68663,,,
1353,0.0,13056.0,Giving a Scrap,169.0,Professions,68626,,,
1354,0.0,13057.0,Shanty Raid,15298.0,Battle for Azeroth,68635,,,
1355,0.0,13058.0,Kul Tiran Up the Dance Floor,15298.0,Battle for Azeroth,68988,,,
1356,0.0,13059.0,Drag Race,15284.0,Battle for Azeroth,68997,,,
1357,0.0,13060.0,Kul Runnings,15284.0,Battle for Azeroth,69090,,,
1358,0.0,13061.0,Three Sheets to the Wind,15298.0,Battle for Azeroth,68638,,,
1359,0.0,13062.0,Let's Bee Friends,15284.0,Battle for Azeroth,68935,,,
1360,0.0,13064.0,"Drust the Facts, Ma'am",15298.0,Battle for Azeroth,68688,,,
1361,0.0,1307.0,Upper Blackrock Spire (Classic),15277.0,Dungeons,4106,,,
1362,0.0,13074.0,Keystone Master Guild Run,15079.0,Dungeons & Raids,68756,,,
1363,0.0,13075.0,Battle for Azeroth Keymaster,15285.0,Battle Dungeon,68770,,,
1364,1.0,13076.0,Heritage of the Dark Iron,201.0,Reputation,68818,,,
1365,1.0,13077.0,Heritage of the Mag'har,201.0,Reputation,68820,,,
1366,0.0,13078.0,Realm First! Battle for Azeroth Keystone Master,81.0,Feats of Strength,68838,,,
1367,0.0,13079.0,Battle for Azeroth Keystone Conqueror: Season One,15272.0,Dungeons,72489,,13080,Battle for Azeroth Keystone Master: Season One
1368,0.0,1308.0,Strand of the Ancients Victory,15279.0,Player vs. Player,6466,,1309,Strand of the Ancients Veteran
1369,0.0,13080.0,Battle for Azeroth Keystone Master: Season One,15272.0,Dungeons,72500,,,
1370,0.0,13082.0,Everything Old Is New Again,15298.0,Battle for Azeroth,68937,,,
1371,0.0,13083.0,"Better, Faster, Stronger",15298.0,Battle for Azeroth,69675,,,
1372,0.0,13087.0,Sausage Sampler,15298.0,Battle for Azeroth,68954,,,
1373,0.0,1309.0,Strand of the Ancients Veteran,15279.0,Player vs. Player,4556,,,
1374,0.0,13093.0,Dread Gladiator's Proto-Drake,15269.0,Mounts,69000,,,
1375,0.0,13094.0,Cursed Game Hunter,15298.0,Battle for Azeroth,69108,,,
1376,0.0,13095.0,Dread Chain,15307.0,Island Expeditions,69248,,13096,Heroic: Dread Chain
1377,0.0,13096.0,Heroic: Dread Chain,15307.0,Island Expeditions,69246,,13097,Mythic: Dread Chain
1378,0.0,13097.0,Mythic: Dread Chain,15307.0,Island Expeditions,69244,,,
1379,0.0,13098.0,Bane of the Chain,15307.0,Island Expeditions,69242,,,
1380,0.0,13099.0,Molten Cay,15307.0,Island Expeditions,69224,,13100,Heroic: Molten Cay
1381,0.0,131.0,Journeyman Medic,172.0,Professions,2435,,132,Expert Medic
1382,0.0,1310.0,Storm the Beach,15279.0,Player vs. Player,4131,,,
1383,0.0,13100.0,Heroic: Molten Cay,15307.0,Island Expeditions,69228,,13101,Mythic: Molten Cay
1384,0.0,13101.0,Mythic: Molten Cay,15307.0,Island Expeditions,69230,,,
1385,0.0,13102.0,Clash at the Cay,15307.0,Island Expeditions,69232,,,
1386,0.0,13103.0,Rotting Mire,15307.0,Island Expeditions,69256,,13104,Heroic: Rotting Mire
1387,0.0,13104.0,Heroic: Rotting Mire,15307.0,Island Expeditions,69254,,13105,Mythic: Rotting Mire
1388,0.0,13105.0,Mythic: Rotting Mire,15307.0,Island Expeditions,69252,,,
1389,0.0,13106.0,Mire Marauder,15307.0,Island Expeditions,69250,,,
1390,0.0,13107.0,Skittering Hollow,15307.0,Island Expeditions,69240,,13108,Heroic: Skittering Hollow
1391,0.0,13108.0,Heroic: Skittering Hollow,15307.0,Island Expeditions,69238,,13109,Mythic: Skittering Hollow
1392,0.0,13109.0,Mythic: Skittering Hollow,15307.0,Island Expeditions,69236,,,
1393,0.0,1311.0,Medium Rare,14779.0,Outland,5008,,1312,Bloody Rare
1394,0.0,13110.0,Skittering Smashed,15307.0,Island Expeditions,69234,,,
1395,0.0,13111.0,Verdant Wilds,15307.0,Island Expeditions,69264,,13112,Heroic: Verdant Wilds
1396,0.0,13112.0,Heroic: Verdant Wilds,15307.0,Island Expeditions,69262,,13113,Mythic: Verdant Wilds
1397,0.0,13113.0,Mythic: Verdant Wilds,15307.0,Island Expeditions,69260,,,
1398,0.0,13114.0,War for the Wilds,15307.0,Island Expeditions,69258,,,
1399,0.0,13115.0,Reef Madness,15307.0,Island Expeditions,69266,,,
1400,0.0,13116.0,Mythic: Whispering Reef,15307.0,Island Expeditions,69268,,,
1401,0.0,13118.0,Heroic: Whispering Reef,15307.0,Island Expeditions,69270,,13116,Mythic: Whispering Reef
1402,0.0,13119.0,Whispering Reef,15307.0,Island Expeditions,69272,,13118,Heroic: Whispering Reef
1403,1.0,1312.0,Bloody Rare,14779.0,Outland,7952,,,
1404,0.0,13120.0,Blood in the Water,15307.0,Island Expeditions,69280,,13121,Notorious
1405,0.0,13121.0,Notorious,15307.0,Island Expeditions,69282,,,
1406,1.0,13122.0,Island Conqueror,15307.0,Island Expeditions,69284,,,
1407,0.0,13123.0,My Dubs,15307.0,Island Expeditions,69313,,13124,Metal Detector
1408,0.0,13124.0,Metal Detector,15307.0,Island Expeditions,69315,,,
1409,1.0,13125.0,Azerite Admiral,15307.0,Island Expeditions,69317,,,
1410,0.0,13126.0,Give Me The Energy,15307.0,Island Expeditions,69319,,,
1411,1.0,13127.0,Tell Me A Tale,15307.0,Island Expeditions,69321,,,
1412,1.0,13128.0,I'm Here for the Pets,15307.0,Island Expeditions,69342,,,
1413,0.0,13129.0,Sucker Punch,15307.0,Island Expeditions,69377,,,
1414,1.0,13132.0,Helping Hand,15307.0,Island Expeditions,69381,,,
1415,0.0,13133.0,Team Deathmatch,15307.0,Island Expeditions,69415,,,
1416,1.0,13134.0,Expedition Leader,15307.0,Island Expeditions,69453,,,
1417,0.0,13135.0,Team Deathmatch,15307.0,Island Expeditions,69434,,,
1418,1.0,13138.0,Flying Colors,15268.0,Promotions,69470,,,
1419,1.0,13141.0,Island Slayer,15307.0,Island Expeditions,69648,,,
1420,0.0,13142.0,Archipelago Explorer,15307.0,Island Expeditions,69663,,,
1421,1.0,13144.0,Wide World of Quests,15284.0,Battle for Azeroth,69685,,,
1422,1.0,13161.0,Allied Races: Zandalari Troll,201.0,Reputation,70797,,13503,Heritage of the Zandalari
1423,1.0,13163.0,Allied Races: Kul Tiran,201.0,Reputation,70804,,13504,Heritage of the Kul Tirans
1424,0.0,13186.0,You Are Not Your $#*@! Legplates,15282.0,Brawler's Guild,71202,,13189,The Second Rule of Brawler's Guild
1425,0.0,13188.0,You Are Not Your $#*@! Legplates,15282.0,Brawler's Guild,71204,,13190,The Second Rule of Brawler's Guild
1426,0.0,13189.0,The Second Rule of Brawler's Guild,15282.0,Brawler's Guild,71206,,13191,Brawler for Azeroth
1427,0.0,13190.0,The Second Rule of Brawler's Guild,15282.0,Brawler's Guild,71208,,13192,Brawler for Azeroth
1428,0.0,13191.0,Brawler for Azeroth,15282.0,Brawler's Guild,71220,,,
1429,0.0,13192.0,Brawler for Azeroth,15282.0,Brawler's Guild,71232,,,
1430,0.0,13194.0,I Am Thrall's Complete Lack Of Surprise,15282.0,Brawler's Guild,71234,,,
1431,1.0,13196.0,Meat Marauder,15268.0,Promotions,71244,,,
1432,0.0,13199.0,Combatant: Battle for Azeroth Season 1,15270.0,Player vs. Player,71278,,,
1433,0.0,132.0,Expert Medic,172.0,Professions,149,,133,Artisan Medic
1434,0.0,13200.0,Sinister Gladiator: Battle for Azeroth Season 2,15270.0,Player vs. Player,,,,
1435,0.0,13202.0,Sinister Gladiator's Proto-Drake,15269.0,Mounts,71295,,,
1436,0.0,13203.0,Challenger: Battle for Azeroth Season 2,15270.0,Player vs. Player,71298,,,
1437,0.0,13204.0,Combatant: Battle for Azeroth Season 2,15270.0,Player vs. Player,71310,,,
1438,0.0,13205.0,Rival: Battle for Azeroth Season 2,15270.0,Player vs. Player,71314,,,
1439,1.0,13206.0,Allied Races: Vulpera,201.0,Reputation,71330,,14002,Heritage of the Vulpera
1440,0.0,13209.0,Duelist: Battle for Azeroth Season 2,15270.0,Player vs. Player,71340,,,
1441,0.0,13210.0,Hero of the Alliance: Sinister,15270.0,Player vs. Player,,,,
1442,0.0,13211.0,Hero of the Horde: Sinister,15270.0,Player vs. Player,,,,
1443,0.0,13212.0,Gladiator: Battle for Azeroth Season 2,15270.0,Player vs. Player,72393,,,
1444,1.0,13250.0,"Battle for Azeroth Pathfinder, Part Two",15298.0,Battle for Azeroth,71465,,,
1445,1.0,13251.0,In Teldrassil's Shadow,15284.0,Battle for Azeroth,71483,,,
1446,0.0,13263.0,The Shadow Hunter,15284.0,Battle for Azeroth,71566,,,
1447,1.0,13269.0,Pet Battle Challenge: Gnomeregan,15117.0,Pet Battles,71721,,,
1448,1.0,13270.0,Beast Mode,15119.0,Battle,71739,,,
1449,1.0,13271.0,Critters With Huge Teeth,15119.0,Battle,71755,,,
1450,1.0,13272.0,Dragons Make Everything Better,15119.0,Battle,71757,,,
1451,1.0,13273.0,Element of Success,15119.0,Battle,71759,,,
1452,1.0,13274.0,Fun With Flying,15119.0,Battle,71761,,,
1453,1.0,13275.0,Magician's Secrets,15119.0,Battle,71763,,,
1454,1.0,13277.0,Machine Learning,15119.0,Battle,71765,,,
1455,1.0,13278.0,Not Quite Dead Yet,15119.0,Battle,71767,,,
1456,1.0,13279.0,Family Battler,15119.0,Battle,71769,,,
1457,1.0,13280.0,Hobbyist Aquarist,15119.0,Battle,71723,,,
1458,1.0,13281.0,Human Resources,15119.0,Battle,71780,,,
1459,0.0,13283.0,Frontline Warrior,15284.0,Battle for Azeroth,71790,,,
1460,0.0,13284.0,Frontline Warrior,15284.0,Battle for Azeroth,71792,,,
1461,1.0,13285.0,Upright Citizens,15284.0,Battle for Azeroth,71898,,,
1462,0.0,13286.0,Siege of Dazar'alor,15286.0,Battle Raid,72114,,,
1463,0.0,13287.0,Empire's Fall,15286.0,Battle Raid,72118,,,
1464,0.0,13288.0,Might of the Alliance,15286.0,Battle Raid,72122,,,
1465,0.0,13289.0,Defense of Dazar'alor,15286.0,Battle Raid,72126,,,
1466,0.0,13290.0,Death's Bargain,15286.0,Battle Raid,72130,,,
1467,0.0,13291.0,Victory or Death,15286.0,Battle Raid,72134,,,
1468,0.0,13292.0,Mythic: Champion of the Light,15286.0,Battle Raid,72138,,,
1469,0.0,13293.0,Mythic: Grong,15286.0,Battle Raid,72140,,,
1470,1.0,13294.0,Loremaster of Zandalar,15284.0,Battle for Azeroth,72145,,,
1471,0.0,13295.0,Mythic: Jadefire Masters,15286.0,Battle Raid,72154,,,
1472,0.0,13296.0,War for the Shore,15308.0,War Effort,72152,,,
1473,0.0,13297.0,War for the Shore,15308.0,War Effort,72156,,,
1474,0.0,13298.0,Mythic: Jadefire Masters,15286.0,Battle Raid,72158,,,
1475,0.0,13299.0,Mythic: Opulence,15286.0,Battle Raid,72160,,,
1476,0.0,133.0,Artisan Medic,172.0,Professions,1620,,134,Master Medic
1477,0.0,13300.0,Mythic: Conclave of the Chosen,15286.0,Battle Raid,72162,,,
1478,0.0,13301.0,Under Cover of Darkness,15308.0,War Effort,72164,,13306,Night Moves
1479,0.0,13302.0,Under Cover of Darkness,15308.0,War Effort,72172,,13305,Night Moves
1480,0.0,13305.0,Night Moves,15308.0,War Effort,72180,,,
1481,0.0,13306.0,Night Moves,15308.0,War Effort,72188,,,
1482,0.0,13307.0,Recruitment Officer,15308.0,War Effort,72196,,,
1483,0.0,13308.0,Recruitment Officer,15308.0,War Effort,72202,,,
1484,0.0,13309.0,Deforester,15308.0,War Effort,72208,,,
1485,0.0,13310.0,By Nature's Call,15308.0,War Effort,72212,,,
1486,0.0,13311.0,Mythic: King Rastakhan,15286.0,Battle Raid,72216,,,
1487,0.0,13312.0,Mythic: Mekkatorque,15286.0,Battle Raid,72218,,,
1488,0.0,13313.0,Mythic: Stormwall Blockade,15286.0,Battle Raid,72220,,,
1489,0.0,13314.0,Mythic: Lady Jaina Proudmoore,15286.0,Battle Raid,72222,,,
1490,1.0,13315.0,Glory of the Dazar'alor Raider,168.0,Dungeons & Raids,72224,,,
1491,0.0,13316.0,Can I Get a Hek Hek Hek Yeah?,15286.0,Battle Raid,72226,,,
1492,0.0,13317.0,Supplied and Ready,15283.0,World,72230,,,
1493,0.0,13319.0,Battle of Dazar'alor Guild Run,15300.0,Battle Raid,72239,,,
1494,0.0,13320.0,Battle of Dazar'alor Guild Run,15300.0,Battle Raid,72249,,,
1495,0.0,13321.0,Mythic: Lady Jaina Proudmoore Guild Run,15300.0,Battle Raid,72479,,,
1496,0.0,13322.0,Ahead of the Curve: Lady Jaina Proudmoore,15271.0,Raids,72270,,13323,Cutting Edge: Lady Jaina Proudmoore
1497,0.0,13323.0,Cutting Edge: Lady Jaina Proudmoore,15271.0,Raids,72272,,,
1498,0.0,13325.0,Walk the Dinosaur,15286.0,Battle Raid,72268,,,
1499,0.0,13326.0,Hall of Fame: Lady Jaina Proudmoore (Alliance),15093.0,Guild Feats of Strength,72264,,,
1500,0.0,13327.0,Hall of Fame: Lady Jaina Proudmoore (Horde),15093.0,Guild Feats of Strength,72266,,,
1501,0.0,13340.0,Flame Keeper of Zandalar,161.0,Midsummer,72290,,,
1502,0.0,13341.0,Flame Warden of Kul Tiras,161.0,Midsummer,72296,,,
1503,0.0,13342.0,Extinguishing Kul Tiras,161.0,Midsummer,72300,,,
1504,0.0,13343.0,Extinguishing Zandalar,161.0,Midsummer,72304,,,
1505,0.0,13345.0,Praise the Sunflower,15286.0,Battle Raid,78296,,,
1506,0.0,13383.0,Barrel of Monkeys,15286.0,Battle Raid,72383,,,
1507,0.0,13384.0,Kul Tirans Don't Look at Explosions,15284.0,Battle for Azeroth,72395,,,
1508,1.0,13385.0,Daz'aling Attire,15259.0,Appearances,72398,,,
1509,0.0,13387.0,Frontline Veteran,15283.0,World,72404,,,
1510,0.0,13388.0,Frontline Veteran,15283.0,World,72411,,,
1511,0.0,13389.0,Jorundall,15307.0,Island Expeditions,72418,,13394,Heroic: Jorundall
1512,0.0,13394.0,Heroic: Jorundall,15307.0,Island Expeditions,72420,,13395,Mythic: Jorundall
1513,0.0,13395.0,Mythic: Jorundall,15307.0,Island Expeditions,72422,,,
1514,0.0,13396.0,Havenswood,15307.0,Island Expeditions,72424,,13397,Heroic: Havenswood
1515,0.0,13397.0,Heroic: Havenswood,15307.0,Island Expeditions,72426,,13398,Mythic: Havenswood
1516,0.0,13398.0,Mythic: Havenswood,15307.0,Island Expeditions,72428,,,
1517,0.0,13399.0,Jorundall Justice,15307.0,Island Expeditions,72434,,,
1518,0.0,134.0,Master Medic,172.0,Professions,3355,,135,Grand Master Medic
